,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
7277,49,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,thu,114.0,1,999,0,nonexistent,no
7278,43,entrepreneur,married,basic.9y,unknown,yes,no,telephone,may,fri,536.0,2,999,0,nonexistent,no
7279,31,technician,married,professional.course,no,no,no,cellular,jul,thu,3643.0,1,999,0,nonexistent,yes
7280,22,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,245.0,3,999,0,nonexistent,no
7281,24,blue-collar,single,basic.9y,no,no,yes,cellular,jul,mon,237.0,1,999,0,nonexistent,no
7282,34,management,divorced,unknown,no,yes,no,cellular,may,fri,200.0,3,999,1,failure,no
7283,30,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,464.0,1,999,0,nonexistent,no
7284,32,admin.,single,university.degree,no,no,no,telephone,may,mon,470.0,4,999,0,nonexistent,no
7285,31,admin.,married,basic.9y,unknown,yes,no,telephone,jul,mon,229.0,5,999,0,nonexistent,no
7286,27,services,single,high.school,no,no,no,cellular,jul,fri,423.0,3,999,0,nonexistent,yes
7287,48,admin.,married,university.degree,no,yes,no,cellular,jun,wed,447.0,2,4,1,success,yes
7288,44,admin.,single,university.degree,no,yes,no,cellular,nov,wed,132.0,1,999,0,nonexistent,no
7289,32,technician,single,university.degree,no,no,no,telephone,may,wed,23.0,16,999,0,nonexistent,no
7290,25,student,single,university.degree,no,yes,yes,telephone,sep,mon,131.0,1,999,0,nonexistent,no
7291,32,admin.,single,university.degree,no,yes,no,cellular,aug,fri,124.0,1,999,0,nonexistent,no
7292,31,blue-collar,married,basic.6y,unknown,no,no,cellular,may,thu,680.0,1,6,1,success,yes
7293,36,management,married,basic.9y,no,unknown,unknown,telephone,may,mon,285.0,2,999,0,nonexistent,no
7294,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,336.0,10,999,0,nonexistent,no
7295,51,blue-collar,married,basic.9y,unknown,yes,yes,cellular,aug,thu,129.0,1,999,0,nonexistent,no
7296,33,technician,single,university.degree,no,yes,no,cellular,aug,tue,113.0,1,999,0,nonexistent,no
7297,29,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,1563.0,1,6,2,success,no
7298,36,technician,single,unknown,no,no,no,telephone,jun,fri,264.0,6,999,0,nonexistent,no
7299,37,technician,married,basic.6y,no,no,no,telephone,jun,mon,87.0,3,999,0,nonexistent,no
7300,52,services,married,high.school,no,no,no,telephone,may,tue,145.0,5,999,0,nonexistent,no
7301,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,97.0,1,999,0,nonexistent,no
7302,37,services,divorced,high.school,unknown,yes,no,cellular,apr,mon,369.0,3,999,0,nonexistent,no
7303,52,admin.,married,high.school,no,yes,no,cellular,nov,fri,139.0,2,999,1,failure,no
7304,30,technician,married,university.degree,no,no,yes,cellular,aug,mon,117.0,3,999,0,nonexistent,no
7305,23,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,136.0,3,999,1,failure,no
7306,36,blue-collar,married,high.school,no,no,no,cellular,jul,mon,889.0,1,999,0,nonexistent,yes
7307,34,housemaid,divorced,basic.6y,no,no,no,telephone,may,fri,243.0,3,999,0,nonexistent,no
7308,36,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,544.0,2,999,0,nonexistent,no
7309,26,technician,single,professional.course,no,yes,no,cellular,sep,fri,249.0,1,3,3,success,yes
7310,40,admin.,married,basic.9y,no,yes,no,cellular,jul,thu,106.0,4,999,0,nonexistent,no
7311,31,blue-collar,married,basic.4y,no,yes,no,telephone,aug,fri,295.0,3,999,0,nonexistent,no
7312,52,housemaid,single,university.degree,no,no,no,cellular,jul,thu,188.0,3,999,0,nonexistent,no
7313,35,self-employed,married,university.degree,no,no,yes,telephone,may,thu,49.0,4,999,0,nonexistent,no
7314,48,unemployed,married,university.degree,no,yes,yes,cellular,jul,tue,200.0,3,999,0,nonexistent,no
7315,26,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,thu,60.0,4,999,0,nonexistent,no
7316,30,services,married,high.school,no,no,no,telephone,jun,mon,88.0,2,999,0,nonexistent,no
7317,31,services,married,high.school,no,no,no,telephone,may,tue,166.0,2,999,0,nonexistent,no
7318,41,unemployed,married,professional.course,no,yes,no,cellular,may,mon,34.0,7,999,0,nonexistent,no
7319,34,technician,married,unknown,no,no,no,cellular,nov,tue,206.0,1,6,2,success,yes
7320,27,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,210.0,1,999,0,nonexistent,no
7321,43,admin.,married,high.school,no,no,no,telephone,may,tue,157.0,2,999,0,nonexistent,no
7322,44,blue-collar,divorced,basic.4y,no,no,no,telephone,jul,wed,71.0,1,999,0,nonexistent,no
7323,28,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,98.0,2,999,0,nonexistent,no
7324,34,technician,married,high.school,no,yes,no,cellular,jun,wed,190.0,1,3,4,success,yes
7325,40,technician,married,professional.course,no,yes,no,cellular,aug,tue,114.0,1,999,0,nonexistent,no
7326,41,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,fri,88.0,1,999,1,failure,no
7327,38,entrepreneur,married,basic.4y,no,no,no,telephone,oct,fri,227.0,1,999,0,nonexistent,yes
7328,31,services,single,high.school,no,yes,no,cellular,may,mon,151.0,2,999,1,failure,no
7329,49,services,married,high.school,unknown,no,no,telephone,may,tue,296.0,3,999,0,nonexistent,no
7330,36,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,131.0,4,999,0,nonexistent,no
7331,54,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,98.0,1,999,0,nonexistent,no
7332,32,admin.,married,university.degree,no,no,no,cellular,aug,tue,127.0,1,999,0,nonexistent,no
7333,32,entrepreneur,married,university.degree,no,yes,yes,telephone,nov,mon,249.0,1,999,1,failure,no
7334,34,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,649.0,1,999,0,nonexistent,no
7335,43,services,divorced,high.school,no,yes,no,telephone,may,mon,191.0,4,999,0,nonexistent,no
7336,54,blue-collar,married,illiterate,unknown,yes,yes,cellular,jul,tue,83.0,1,999,0,nonexistent,no
7337,36,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,135.0,1,999,0,nonexistent,no
7338,30,services,single,high.school,no,yes,no,cellular,jul,fri,94.0,2,999,0,nonexistent,no
7339,45,admin.,married,high.school,no,yes,no,cellular,apr,mon,185.0,3,999,0,nonexistent,no
7340,52,management,married,professional.course,no,no,no,cellular,jul,wed,222.0,1,999,0,nonexistent,no
7341,34,admin.,married,high.school,no,yes,no,cellular,may,tue,106.0,3,999,0,nonexistent,no
7342,42,admin.,divorced,university.degree,no,yes,no,telephone,jul,fri,426.0,3,999,0,nonexistent,no
7343,57,technician,married,high.school,no,yes,yes,cellular,aug,wed,290.0,2,4,1,success,yes
7344,33,technician,single,professional.course,no,yes,no,cellular,aug,wed,84.0,1,999,0,nonexistent,no
7345,36,technician,married,university.degree,no,yes,no,cellular,sep,fri,328.0,1,999,1,failure,yes
7346,50,unknown,married,unknown,unknown,yes,no,cellular,jul,mon,143.0,1,999,0,nonexistent,no
7347,32,blue-collar,single,high.school,no,yes,no,cellular,may,thu,205.0,3,999,0,nonexistent,no
7348,54,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,169.0,3,999,0,nonexistent,no
7349,55,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,357.0,1,999,0,nonexistent,no
7350,38,unemployed,single,high.school,no,yes,no,cellular,dec,fri,170.0,4,6,1,success,yes
7351,36,technician,single,professional.course,no,no,no,cellular,aug,mon,209.0,1,999,0,nonexistent,no
7352,35,management,single,high.school,no,yes,no,cellular,nov,tue,52.0,1,999,1,failure,no
7353,57,management,married,basic.9y,unknown,yes,no,telephone,may,wed,59.0,2,999,0,nonexistent,no
7354,35,admin.,single,university.degree,no,no,no,telephone,jul,tue,42.0,1,999,0,nonexistent,no
7355,47,technician,divorced,high.school,no,yes,no,telephone,jul,thu,147.0,1,999,0,nonexistent,no
7356,42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,526.0,8,999,0,nonexistent,no
7357,37,admin.,married,high.school,no,no,yes,cellular,jul,fri,354.0,1,999,0,nonexistent,no
7358,49,blue-collar,single,unknown,unknown,yes,no,cellular,may,fri,347.0,2,999,0,nonexistent,no
7359,38,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,101.0,1,999,0,nonexistent,no
7360,30,admin.,single,professional.course,no,unknown,unknown,cellular,jun,thu,246.0,1,7,1,success,yes
7361,33,technician,married,university.degree,no,no,yes,cellular,may,thu,169.0,3,999,1,failure,no
7362,48,admin.,divorced,high.school,unknown,no,no,cellular,may,mon,146.0,1,999,0,nonexistent,no
7363,33,admin.,single,university.degree,no,no,no,cellular,aug,wed,159.0,1,999,0,nonexistent,no
7364,24,unknown,single,university.degree,no,no,no,cellular,jun,tue,119.0,1,3,2,success,yes
7365,60,management,single,university.degree,no,yes,yes,cellular,mar,wed,194.0,1,999,0,nonexistent,yes
7366,51,admin.,married,professional.course,unknown,no,no,telephone,may,wed,12.0,11,999,0,nonexistent,no
7367,75,retired,married,basic.4y,no,no,yes,cellular,aug,fri,714.0,1,999,0,nonexistent,yes
7368,34,admin.,married,university.degree,no,yes,yes,cellular,nov,fri,85.0,3,999,0,nonexistent,no
7369,37,services,married,high.school,no,no,no,cellular,apr,fri,606.0,2,1,1,success,no
7370,54,management,divorced,university.degree,no,yes,no,telephone,jun,tue,183.0,1,999,0,nonexistent,no
7371,42,technician,divorced,basic.9y,no,no,no,telephone,jun,fri,45.0,22,999,0,nonexistent,no
7372,47,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,fri,1161.0,3,999,0,nonexistent,no
7373,35,admin.,single,unknown,no,yes,no,cellular,jul,tue,95.0,4,999,0,nonexistent,no
7374,53,technician,married,professional.course,unknown,no,no,telephone,jun,mon,54.0,1,999,0,nonexistent,no
7375,28,services,married,basic.9y,no,no,no,cellular,may,tue,396.0,3,999,0,nonexistent,yes
7376,57,self-employed,married,university.degree,unknown,yes,no,telephone,jun,thu,318.0,3,999,0,nonexistent,no
7377,26,student,single,basic.9y,no,yes,no,cellular,mar,mon,294.0,3,999,0,nonexistent,yes
7378,25,student,single,high.school,no,yes,no,cellular,aug,mon,100.0,8,4,1,success,no
7379,37,technician,single,professional.course,no,yes,no,cellular,nov,mon,70.0,1,999,0,nonexistent,no
7380,31,self-employed,unknown,professional.course,no,no,no,cellular,jul,thu,505.0,3,999,0,nonexistent,no
7381,29,services,married,basic.9y,no,yes,no,cellular,may,thu,302.0,1,999,1,failure,no
7382,31,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,96.0,3,999,0,nonexistent,no
7383,39,housemaid,married,basic.6y,no,yes,no,cellular,jul,fri,76.0,4,999,0,nonexistent,no
7384,38,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,276.0,2,999,0,nonexistent,no
7385,56,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,wed,300.0,1,999,0,nonexistent,no
7386,31,technician,single,professional.course,no,no,no,cellular,may,tue,163.0,2,999,1,failure,no
7387,54,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,213.0,3,999,0,nonexistent,no
7388,26,management,single,university.degree,no,no,no,cellular,may,thu,715.0,1,999,0,nonexistent,yes
7389,44,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,311.0,1,999,0,nonexistent,no
7390,46,admin.,married,university.degree,no,yes,no,cellular,nov,fri,70.0,1,999,0,nonexistent,no
7391,58,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,307.0,1,999,0,nonexistent,no
7392,36,retired,married,unknown,no,no,no,telephone,jul,thu,88.0,1,999,0,nonexistent,no
7393,35,technician,married,professional.course,no,no,no,cellular,aug,thu,38.0,1,999,0,nonexistent,no
7394,38,entrepreneur,single,basic.4y,no,yes,yes,cellular,apr,mon,7.0,4,999,0,nonexistent,no
7395,44,entrepreneur,married,professional.course,no,no,yes,telephone,jun,wed,307.0,14,999,0,nonexistent,no
7396,47,services,married,professional.course,no,yes,no,telephone,may,fri,226.0,2,999,0,nonexistent,no
7397,35,admin.,married,high.school,no,yes,no,telephone,may,tue,166.0,2,999,0,nonexistent,no
7398,37,admin.,single,university.degree,no,yes,no,cellular,oct,thu,447.0,3,999,0,nonexistent,yes
7399,30,blue-collar,single,high.school,no,no,no,cellular,may,wed,22.0,1,999,1,failure,no
7400,20,entrepreneur,single,high.school,no,no,no,telephone,may,fri,217.0,2,999,0,nonexistent,no
7401,27,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,405.0,1,999,0,nonexistent,no
7402,32,technician,single,university.degree,no,yes,no,cellular,aug,thu,118.0,2,999,0,nonexistent,no
7403,38,blue-collar,married,high.school,no,yes,yes,telephone,jun,mon,192.0,8,999,0,nonexistent,no
7404,25,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,78.0,16,999,0,nonexistent,no
7405,47,technician,married,professional.course,unknown,no,no,cellular,jul,tue,455.0,1,999,0,nonexistent,no
7406,29,admin.,married,university.degree,no,no,no,cellular,aug,tue,124.0,2,999,0,nonexistent,no
7407,43,admin.,married,university.degree,no,yes,no,cellular,nov,thu,197.0,2,999,0,nonexistent,no
7408,45,admin.,divorced,professional.course,no,yes,no,cellular,nov,fri,239.0,2,999,1,failure,no
7409,40,blue-collar,single,high.school,no,yes,no,cellular,nov,tue,139.0,2,999,0,nonexistent,no
7410,49,entrepreneur,married,high.school,no,no,no,cellular,may,tue,141.0,1,999,0,nonexistent,no
7411,41,admin.,divorced,university.degree,no,yes,no,cellular,mar,fri,498.0,2,6,3,success,yes
7412,34,technician,single,professional.course,no,no,no,cellular,may,wed,62.0,3,999,0,nonexistent,no
7413,29,admin.,single,university.degree,no,yes,no,telephone,aug,fri,59.0,1,999,0,nonexistent,no
7414,44,blue-collar,married,unknown,unknown,no,yes,cellular,jul,tue,25.0,21,999,0,nonexistent,no
7415,30,admin.,single,university.degree,no,no,no,cellular,aug,fri,192.0,5,999,0,nonexistent,no
7416,24,student,single,high.school,unknown,no,no,cellular,jun,mon,190.0,1,999,1,failure,no
7417,37,management,married,university.degree,unknown,no,no,cellular,aug,mon,161.0,1,999,0,nonexistent,no
7418,30,management,married,university.degree,no,yes,no,telephone,mar,mon,213.0,7,999,0,nonexistent,no
7419,48,admin.,married,university.degree,no,yes,no,cellular,apr,thu,220.0,2,999,1,failure,no
7420,36,technician,single,university.degree,no,unknown,unknown,cellular,aug,wed,889.0,2,999,0,nonexistent,no
7421,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,229.0,1,999,1,failure,no
7422,42,housemaid,married,basic.4y,unknown,no,yes,cellular,jul,wed,123.0,1,999,0,nonexistent,no
7423,19,student,single,basic.9y,no,yes,no,cellular,nov,wed,182.0,1,999,1,failure,no
7424,26,services,single,basic.9y,no,yes,yes,telephone,may,tue,22.0,2,999,0,nonexistent,no
7425,40,self-employed,married,high.school,unknown,yes,no,telephone,jun,tue,238.0,5,999,0,nonexistent,no
7426,55,admin.,divorced,high.school,no,no,no,cellular,aug,tue,245.0,1,999,0,nonexistent,yes
7427,60,housemaid,married,high.school,no,unknown,unknown,telephone,may,wed,392.0,1,999,0,nonexistent,no
7428,44,technician,single,university.degree,no,no,no,cellular,nov,mon,396.0,3,999,0,nonexistent,no
7429,34,admin.,married,high.school,no,no,no,cellular,jul,wed,359.0,5,999,0,nonexistent,yes
7430,36,blue-collar,single,basic.6y,no,no,no,cellular,nov,tue,1556.0,4,999,0,nonexistent,yes
7431,33,admin.,married,high.school,no,yes,yes,telephone,jul,wed,398.0,2,999,1,failure,yes
7432,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,124.0,5,999,1,failure,no
7433,33,housemaid,divorced,university.degree,no,no,no,telephone,may,tue,392.0,1,999,0,nonexistent,no
7434,45,technician,married,professional.course,no,yes,yes,cellular,jun,tue,191.0,1,999,0,nonexistent,no
7435,44,admin.,single,professional.course,no,yes,no,cellular,nov,thu,931.0,4,999,0,nonexistent,yes
7436,56,admin.,married,high.school,no,yes,no,telephone,may,fri,49.0,1,999,0,nonexistent,no
7437,30,admin.,married,university.degree,no,no,no,cellular,jul,fri,483.0,1,999,0,nonexistent,no
7438,40,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,71.0,1,999,0,nonexistent,no
7439,27,admin.,single,university.degree,no,no,no,cellular,jul,wed,51.0,1,999,0,nonexistent,no
7440,53,management,married,university.degree,no,yes,no,telephone,jul,fri,199.0,1,999,0,nonexistent,no
7441,27,admin.,single,university.degree,no,yes,no,cellular,aug,tue,287.0,1,6,1,success,no
7442,57,entrepreneur,married,basic.4y,no,yes,no,cellular,jun,wed,467.0,1,999,0,nonexistent,no
7443,32,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,109.0,2,999,0,nonexistent,no
7444,54,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,743.0,1,999,0,nonexistent,no
7445,42,blue-collar,divorced,basic.4y,unknown,no,no,cellular,nov,thu,14.0,6,999,0,nonexistent,no
7446,29,management,married,university.degree,no,no,no,cellular,may,wed,142.0,3,999,0,nonexistent,no
7447,38,technician,married,high.school,no,no,no,cellular,aug,tue,138.0,1,999,0,nonexistent,no
7448,35,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,357.0,4,999,0,nonexistent,no
7449,25,self-employed,divorced,university.degree,no,yes,no,telephone,apr,mon,173.0,2,999,0,nonexistent,no
7450,50,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,289.0,1,999,0,nonexistent,no
7451,30,admin.,single,university.degree,no,yes,no,cellular,apr,tue,321.0,1,999,0,nonexistent,yes
7452,54,admin.,divorced,high.school,no,no,no,cellular,nov,fri,639.0,2,999,1,failure,no
7453,53,admin.,married,university.degree,no,no,yes,telephone,jun,thu,1603.0,10,999,0,nonexistent,yes
7454,48,blue-collar,married,high.school,no,yes,no,telephone,jun,thu,700.0,2,999,0,nonexistent,no
7455,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,99.0,1,999,0,nonexistent,no
7456,32,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,199.0,1,999,0,nonexistent,no
7457,48,technician,married,university.degree,no,yes,no,cellular,nov,tue,208.0,1,999,0,nonexistent,no
7458,47,services,married,high.school,unknown,no,no,cellular,aug,fri,362.0,1,999,0,nonexistent,no
7459,30,admin.,married,university.degree,no,yes,no,telephone,oct,wed,196.0,2,999,0,nonexistent,no
7460,55,admin.,married,high.school,no,unknown,unknown,telephone,jun,fri,92.0,1,999,0,nonexistent,no
7461,29,self-employed,single,university.degree,no,yes,no,cellular,nov,mon,51.0,2,999,0,nonexistent,no
7462,40,technician,married,professional.course,no,no,no,cellular,jul,fri,234.0,1,999,0,nonexistent,no
7463,40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,189.0,1,999,0,nonexistent,no
7464,60,blue-collar,married,basic.4y,unknown,no,yes,telephone,jul,wed,271.0,1,999,0,nonexistent,no
7465,37,blue-collar,single,basic.4y,no,no,yes,cellular,jul,thu,728.0,3,999,0,nonexistent,no
7466,45,admin.,divorced,university.degree,unknown,yes,no,telephone,may,mon,212.0,5,999,0,nonexistent,no
7467,57,retired,married,basic.4y,no,yes,no,telephone,may,mon,546.0,12,999,0,nonexistent,no
7468,47,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,269.0,2,999,0,nonexistent,no
7469,56,management,married,university.degree,no,yes,no,telephone,may,wed,29.0,1,999,0,nonexistent,no
7470,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,210.0,3,999,0,nonexistent,no
7471,32,services,married,professional.course,unknown,yes,no,cellular,aug,thu,160.0,7,999,0,nonexistent,no
7472,45,services,married,high.school,no,no,no,cellular,jul,thu,77.0,1,999,0,nonexistent,no
